Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,Country,City,State,Region,Category,Product Name,Sub-Category,Sales,Quantity,Discount,Profit_Margin_Pct,Profit,Product ID,Postal Code,Shipping_Days,Profit_Margin,Is_Profitable,Year,Month,Quarter,Year_Month,RFM_Score,Segment_y
89,US-81667-2016,2016-12-20,2016-12-25,Standard Class,CG-2456,Customer_184,Consumer,United States,Philadelphia,New York,Central,Office Supplies,Accessories Pro,Accessories,300.05417065117217,2,0.15,0.0789457431942092,18.358199612948628,Of-Acc-774,90210,5,6.118295097551217,True,2016,12,4,2016-12,233,At-Risk Customer
90,US-72894-2016,2015-12-04,2015-12-09,Same Day,CG-2109,Customer_441,Consumer,United States,Los Angeles,Florida,East,Furniture,Accessories Pro,Accessories,297.923381853454,1,0.0,0.0429363103740049,12.7917307909331,Fu-Acc-543,85001,5,4.293631037400497,True,2015,12,4,2015-12,143,At-Risk Customer
91,US-22612-2016,2017-05-28,2017-05-31,Standard Class,CG-2930,Customer_581,Home Office,United States,Seattle,Michigan,Central,Technology,Phones Premium,Phones,249.4342844894977,2,0.15,0.0827501392054763,15.996559367196344,Te-Pho-815,85001,3,6.413135788424413,True,2017,5,2,2017-05,212,Lost Customer
92,US-88627-2018,2017-12-12,2017-12-13,Standard Class,CG-8703,Customer_250,Corporate,United States,Phoenix,California,South,Technology,Software Basic,Software,285.27536956955976,2,0.1,0.1007791100331769,24.437328180665,Te-Sof-874,19101,1,8.56622435282004,True,2017,12,4,2017-12,322,Loyal Customer
93,US-47089-2018,2017-03-02,2017-03-07,Standard Class,CG-1622,Customer_376,Corporate,United States,Philadelphia,North Carolina,East,Office Supplies,Computers Pro,Computers,170.353783388923,3,0.0,0.0480481088380747,8.185177125248774,Of-Com-306,94101,5,4.80481088380747,True,2017,3,1,2017-03,233,At-Risk Customer
94,US-62137-2018,2015-08-05,2015-08-08,Standard Class,CG-3337,Customer_458,Consumer,United States,San Diego,Texas,East,Furniture,Bookcases Basic,Bookcases,526.827061961761,1,0.0,0.064297015635571,33.87340784019732,Fu-Boo-148,85001,3,6.429701563557108,True,2015,8,3,2015-08,113,Lost Customer
95,US-76249-2016,2017-02-02,2017-02-06,Standard Class,CG-2258,Customer_730,Consumer,United States,New York,Texas,West,Furniture,Pens Deluxe,Pens,77.98940069013476,1,0.0,0.0372672396911055,2.9064496888849214,Fu-Pen-457,60601,4,3.7267239691105507,True,2017,2,1,2017-02,211,Lost Customer
96,US-90720-2016,2015-07-07,2015-07-11,Standard Class,CG-7300,Customer_88,Corporate,United States,Los Angeles,Georgia,East,Furniture,Accessories Premium,Accessories,214.64771519516876,2,0.0,0.0444172020845736,9.53405094281581,Fu-Acc-174,94101,4,4.44172020845736,True,2015,7,3,2015-07,121,Lost Customer
97,US-30372-2018,2016-01-15,2016-01-21,Standard Class,CG-5501,Customer_346,Consumer,United States,Los Angeles,Michigan,West,Office Supplies,Chairs Premium,Chairs,472.4090927647153,2,0.1,0.0589605265904486,23.675465544195177,Of-Cha-626,10001,6,5.011644760188139,True,2016,1,1,2016-01,444,VIP Customer
98,US-67920-2017,2016-05-07,2016-05-09,Standard Class,CG-8840,Customer_784,Consumer,United States,New York,North Carolina,Central,Technology,Accessories Premium,Accessories,139.79818154096665,1,0.0,0.0810929815651291,11.336651358540191,Te-Acc-521,10001,2,8.109298156512917,True,2016,5,2,2016-05,121,Lost Customer
99,US-42544-2016,2017-11-30,2017-12-05,First Class,CG-8289,Customer_729,Corporate,United States,Chicago,California,Central,Furniture,Chairs Deluxe,Chairs,464.1285650307298,1,0.1,0.0370610444237411,14.62092596189146,Fu-Cha-619,19101,5,3.1501887760180014,True,2017,11,4,2017-11,344,VIP Customer
100,US-53032-2016,2018-03-26,2018-03-29,Same Day,CG-3023,Customer_390,Consumer,United States,Philadelphia,Texas,Central,Technology,Tables Deluxe,Tables,503.6476993416791,2,0.1,0.0743088825299599,31.81167306783562,Te-Tab-570,60601,3,6.316255015046599,True,2018,3,1,2018-03,313,New Customer
101,US-51420-2017,2015-01-15,2015-01-21,Standard Class,CG-1876,Customer_180,Consumer,United States,Austin,Michigan,East,Office Supplies,Paper Premium,Paper,367.09901590135655,2,0.0,0.0846419540391551,31.071978031741715,Of-Pap-560,90210,6,8.464195403915516,True,2015,1,1,2015-01,133,At-Risk Customer
102,US-44600-2016,2015-03-06,2015-03-09,Second Class,CG-8190,Customer_637,Corporate,United States,Chicago,Illinois,East,Technology,Bookcases Basic,Bookcases,146.28976899867624,2,0.1,0.065268337829918,8.115876554456333,Te-Boo-306,94101,3,5.547808715543035,True,2015,3,1,2015-03,344,VIP Customer
103,US-72008-2015,2016-06-04,2016-06-05,Second Class,CG-3526,Customer_376,Home Office,United States,Chicago,North Carolina,Central,Office Supplies,Chairs Premium,Chairs,35.36198488876533,5,0.1,0.0485923091838597,1.460572427609383,Of-Cha-819,19101,1,4.130346280628082,True,2016,6,2,2016-06,443,VIP Customer
104,US-15167-2018,2018-09-29,2018-10-05,Standard Class,CG-9536,Customer_183,Consumer,United States,Los Angeles,Michigan,East,Technology,Chairs Pro,Chairs,184.3746561128174,2,0.15,0.0478258078886992,6.833846834167355,Te-Cha-850,77001,6,3.706500111374189,True,2018,9,3,2018-09,444,VIP Customer
105,US-10432-2017,2018-02-26,2018-03-01,Standard Class,CG-4672,Customer_329,Home Office,United States,Los Angeles,Illinois,Central,Office Supplies,Bookcases Standard,Bookcases,428.838458557502,3,0.0,0.0727978651791515,31.218524289704185,Of-Boo-756,85001,3,7.279786517915151,True,2018,2,1,2018-02,333,VIP Customer
106,US-79687-2015,2016-10-09,2016-10-14,Second Class,CG-2913,Customer_490,Corporate,United States,San Diego,Ohio,South,Office Supplies,Paper Standard,Paper,178.8319070137242,2,0.25,0.0626795462414658,7.005689240697659,Of-Pap-631,19101,5,3.9174716400916187,True,2016,10,4,2016-10,433,VIP Customer
107,US-81947-2015,2017-12-22,2017-12-25,Standard Class,CG-3445,Customer_200,Corporate,United States,Houston,Pennsylvania,East,Furniture,Paper Premium,Paper,117.0522035317631,2,0.3,0.0511308352750123,3.2917373155478864,Fu-Pap-911,75201,3,2.8121959401256773,True,2017,12,4,2017-12,332,Loyal Customer
108,US-60903-2018,2018-03-08,2018-03-10,Second Class,CG-9976,Customer_696,Corporate,United States,Philadelphia,Pennsylvania,West,Furniture,Pens Basic,Pens,150.70609776960575,3,0.1,0.0690556239666738,8.846038074503282,Fu-Pen-334,90210,2,5.86972803716728,True,2018,3,1,2018-03,342,Loyal Customer
109,US-64149-2015,2016-08-15,2016-08-19,Second Class,CG-2487,Customer_479,Corporate,United States,Dallas,Texas,West,Furniture,Software Deluxe,Software,47.92292827245665,2,0.1,0.0398734560019651,1.6242248561635615,Fu-Sof-195,10001,4,3.3892437601670364,True,2016,8,3,2016-08,442,Loyal Customer
110,US-66768-2015,2016-01-27,2016-01-31,Second Class,CG-5891,Customer_736,Corporate,United States,Phoenix,Michigan,East,Office Supplies,Pens Basic,Pens,317.28464078141667,1,0.15,0.0793913975600305,19.52199506837593,Of-Pen-922,75201,4,6.15283331090237,True,2016,1,1,2016-01,122,Lost Customer
111,US-75792-2018,2016-02-23,2016-02-29,First Class,CG-6234,Customer_455,Home Office,United States,Chicago,Georgia,East,Furniture,Desks Basic,Desks,34.353946180058976,3,0.0,0.0369241051691557,1.268488721728013,Fu-Des-269,75201,6,3.6924105169155714,True,2016,2,1,2016-02,244,At-Risk Customer
112,US-43257-2016,2015-10-16,2015-10-19,First Class,CG-1449,Customer_440,Consumer,United States,Los Angeles,Pennsylvania,West,Technology,Computers Premium,Computers,321.3817498860184,4,0.15,0.0724326280642212,18.040856685994967,Te-Com-776,10001,3,5.613528674977144,True,2015,10,4,2015-10,244,At-Risk Customer
113,US-54674-2015,2016-01-14,2016-01-17,Same Day,CG-2427,Customer_601,Corporate,United States,Philadelphia,Florida,East,Furniture,Chairs Deluxe,Chairs,276.8682690962919,3,0.0,0.0561768401142749,15.55358448573843,Fu-Cha-237,77001,3,5.617684011427491,True,2016,1,1,2016-01,133,At-Risk Customer
114,US-93602-2018,2015-08-19,2015-08-22,First Class,CG-3595,Customer_737,Consumer,United States,Dallas,Ohio,West,Furniture,Computers Premium,Computers,137.90324114241616,1,0.25,0.0640048177434591,5.516544884720402,Fu-Com-805,75201,3,4.000301108966197,True,2015,8,3,2015-08,233,At-Risk Customer
115,US-77996-2016,2017-10-14,2017-10-17,Standard Class,CG-3276,Customer_499,Consumer,United States,Seattle,North Carolina,West,Office Supplies,Computers Basic,Computers,208.04058386783493,4,0.0,0.0736541165969169,15.323045421092196,Of-Com-270,94101,3,7.365411659691697,True,2017,10,4,2017-10,333,VIP Customer
116,US-64273-2015,2015-02-10,2015-02-12,First Class,CG-6765,Customer_630,Home Office,United States,Houston,Ohio,Central,Technology,Tables Deluxe,Tables,132.15789437850523,1,0.0,0.0825391651230816,10.908202266426226,Te-Tab-444,60601,2,8.253916512308164,True,2015,2,1,2015-02,344,VIP Customer
117,US-44743-2015,2017-11-17,2017-11-22,Second Class,CG-9435,Customer_156,Consumer,United States,Los Angeles,Pennsylvania,South,Office Supplies,Accessories Pro,Accessories,144.48755753769558,1,0.0,0.038369479340756,5.5439123539389055,Of-Acc-620,10001,5,3.8369479340756003,True,2017,11,4,2017-11,443,VIP Customer
118,US-89803-2016,2015-05-15,2015-05-17,Second Class,CG-3112,Customer_459,Home Office,United States,Chicago,Texas,West,Office Supplies,Software Pro,Software,211.5459215177562,1,0.4,0.065492478751439,5.541866707982096,Of-Sof-800,90210,2,2.6196991500575617,True,2015,5,2,2015-05,444,VIP Customer
119,US-80051-2015,2015-07-20,2015-07-22,Standard Class,CG-2026,Customer_671,Corporate,United States,Chicago,New York,East,Technology,Desks Basic,Desks,287.95743933485363,1,0.0,0.0670993137942151,19.32174658130801,Te-Des-468,19101,2,6.709931379421512,True,2015,7,3,2015-07,343,VIP Customer
120,US-85312-2018,2017-02-18,2017-02-20,Standard Class,CG-4692,Customer_183,Home Office,United States,Austin,Ohio,East,Furniture,Software Deluxe,Software,1416.1541108203928,1,0.25,0.0687072698295571,60.81255163273332,Fu-Sof-474,77001,2,4.294204364347322,True,2017,2,1,2017-02,444,VIP Customer
121,US-97483-2018,2017-07-18,2017-07-22,Same Day,CG-4049,Customer_436,Home Office,United States,Seattle,California,West,Furniture,Paper Basic,Paper,173.0020486722363,3,0.25,0.0430644387501898,4.656397580439298,Fu-Pap-705,77001,4,2.691527421886863,True,2017,7,3,2017-07,232,Lost Customer
122,US-82322-2017,2017-11-22,2017-11-24,First Class,CG-7146,Customer_714,Home Office,United States,Houston,California,West,Technology,Bookcases Standard,Bookcases,293.86209044470945,1,0.0,0.0512099761109603,15.048670631590443,Te-Boo-338,94101,2,5.120997611096036,True,2017,11,4,2017-11,344,VIP Customer
123,US-42305-2018,2017-12-07,2017-12-10,Standard Class,CG-8584,Customer_578,Corporate,United States,Philadelphia,New York,West,Office Supplies,Paper Pro,Paper,146.6019942274449,2,0.1,0.0447332947025176,5.574291679990119,Of-Pap-745,85001,3,3.8023300497139987,True,2017,12,4,2017-12,342,Loyal Customer
124,US-92896-2016,2016-05-17,2016-05-19,Standard Class,CG-8098,Customer_46,Home Office,United States,Austin,Illinois,South,Furniture,Computers Deluxe,Computers,91.91687945814256,2,0.0,0.0576287925066362,5.297058774150796,Fu-Com-682,94101,2,5.7628792506636275,True,2016,5,2,2016-05,121,Lost Customer
125,US-42813-2016,2016-02-11,2016-02-14,First Class,CG-6879,Customer_772,Consumer,United States,Seattle,New York,Central,Technology,Storage Deluxe,Storage,38.080881909044365,1,0.0,0.0697447116748128,2.6559401290688966,Te-Sto-766,10001,3,6.974471167481287,True,2016,2,1,2016-02,121,Lost Customer
126,US-70686-2015,2017-03-15,2017-03-21,Standard Class,CG-9252,Customer_244,Consumer,United States,Dallas,North Carolina,West,Furniture,Desks Premium,Desks,194.1149909135331,1,0.0,0.0458604913596413,8.902208863566937,Fu-Des-593,85001,6,4.5860491359641316,True,2017,3,1,2017-03,231,Lost Customer
127,US-32666-2017,2015-04-09,2015-04-14,Standard Class,CG-6053,Customer_156,Corporate,United States,Austin,Ohio,West,Technology,Chairs Basic,Chairs,209.79189108001603,2,0.1,0.0677907102676983,12.088650109010215,Te-Cha-347,94101,5,5.762210372754362,True,2015,4,2,2015-04,144,At-Risk Customer
128,US-84519-2015,2016-11-14,2016-11-18,Second Class,CG-4606,Customer_394,Corporate,United States,Philadelphia,Texas,East,Office Supplies,Tables Premium,Tables,268.3837639096443,1,0.15,0.0854766203219316,17.778916243413587,Of-Tab-104,85001,4,6.624438074949699,True,2016,11,4,2016-11,343,VIP Customer
129,US-13775-2016,2016-12-26,2016-12-31,First Class,CG-7669,Customer_249,Consumer,United States,Los Angeles,Michigan,Central,Technology,Pens Deluxe,Pens,256.0596547262992,1,0.0,0.053662661301399,13.74084252453057,Te-Pen-405,90210,5,5.366266130139903,True,2016,12,4,2016-12,222,Lost Customer
130,US-74591-2016,2017-08-18,2017-08-24,Standard Class,CG-1389,Customer_607,Home Office,United States,Phoenix,Michigan,West,Technology,Desks Pro,Desks,27.979736462578323,3,0.1,0.0955992196293842,2.2736148255695685,Te-Des-819,10001,6,8.125933668497662,True,2017,8,3,2017-08,444,VIP Customer
131,US-88561-2015,2016-09-04,2016-09-09,First Class,CG-5616,Customer_255,Consumer,United States,Seattle,New York,East,Office Supplies,Paper Standard,Paper,129.32975548763912,1,0.0,0.0802754174367532,10.382000108763451,Of-Pap-992,90210,5,8.02754174367532,True,2016,9,3,2016-09,344,VIP Customer
132,US-21351-2015,2016-10-04,2016-10-08,First Class,CG-1252,Customer_362,Consumer,United States,Chicago,New York,West,Furniture,Storage Basic,Storage,125.1262144877714,2,0.4,0.0563476474356804,2.8202271275673083,Fu-Sto-783,10001,4,2.2539058974272166,True,2016,10,4,2016-10,344,VIP Customer
133,US-65184-2016,2017-10-25,2017-10-28,Second Class,CG-9052,Customer_713,Consumer,United States,Chicago,North Carolina,West,Office Supplies,Pens Basic,Pens,397.1171175890957,4,0.0,0.0507155927556733,20.14003001195544,Of-Pen-828,19101,3,5.071559275567338,True,2017,10,4,2017-10,344,VIP Customer
134,US-79180-2017,2018-05-26,2018-06-01,Standard Class,CG-4166,Customer_646,Consumer,United States,Seattle,Ohio,East,Technology,Tables Premium,Tables,285.0159786919031,1,0.0,0.0822471021036682,23.441738300649888,Te-Tab-482,85001,6,8.224710210366824,True,2018,5,2,2018-05,433,VIP Customer
135,US-83309-2017,2016-05-17,2016-05-23,Standard Class,CG-1695,Customer_377,Consumer,United States,New York,New York,East,Technology,Bookcases Pro,Bookcases,439.1422056059653,1,0.15,0.0491570746970788,16.7298833077996,Te-Boo-899,90210,6,3.8096732890236096,True,2016,5,2,2016-05,113,Lost Customer
136,US-20778-2016,2017-02-05,2017-02-08,Standard Class,CG-6923,Customer_153,Consumer,United States,Houston,California,Central,Technology,Pens Basic,Pens,273.7205807172464,2,0.1,0.1009724165474312,23.4924942197186,Te-Pen-227,60601,3,8.58265540653166,True,2017,2,1,2017-02,434,VIP Customer
137,US-12108-2016,2016-02-02,2016-02-05,Standard Class,CG-5748,Customer_767,Consumer,United States,San Diego,Florida,East,Office Supplies,Accessories Pro,Accessories,308.3978659965289,2,0.0,0.0708738054614233,21.85733035935609,Of-Acc-218,77001,3,7.0873805461423345,True,2016,2,1,2016-02,333,VIP Customer
138,US-46382-2017,2017-05-20,2017-05-24,Standard Class,CG-8865,Customer_772,Home Office,United States,Chicago,Illinois,South,Technology,Desks Pro,Desks,104.85602738195124,2,0.2,0.0535852767074477,3.9331174691939017,Te-Des-158,77001,4,3.750969369521342,True,2017,5,2,2017-05,242,Lost Customer
139,US-85787-2016,2017-03-05,2017-03-07,Standard Class,CG-2505,Customer_240,Consumer,United States,San Diego,North Carolina,Central,Office Supplies,Paper Deluxe,Paper,409.6914547900943,1,0.4,0.0764591577511255,12.529865428433563,Of-Pap-688,60601,2,3.0583663100450185,True,2017,3,1,2017-03,444,VIP Customer
140,US-87214-2018,2016-01-28,2016-01-29,Standard Class,CG-3743,Customer_460,Consumer,United States,Philadelphia,Florida,South,Furniture,Accessories Deluxe,Accessories,38.51207386622573,2,0.0,0.0425157165396366,1.6373684158500026,Fu-Acc-992,60601,1,4.251571653963667,True,2016,1,1,2016-01,131,Lost Customer
141,US-79868-2017,2015-07-26,2015-07-28,Standard Class,CG-5654,Customer_152,Consumer,United States,New York,Michigan,South,Office Supplies,Pens Deluxe,Pens,72.68723291962934,2,0.0,0.0395104303273358,2.8719038519578466,Of-Pen-511,60601,2,3.9510430327335833,True,2015,7,3,2015-07,121,Lost Customer
142,US-95820-2016,2017-11-04,2017-11-06,Standard Class,CG-8889,Customer_440,Corporate,United States,Phoenix,Texas,South,Technology,Bookcases Basic,Bookcases,813.8789357064047,4,0.15,0.0588834648880288,37.14110909367514,Te-Boo-479,90210,2,4.563468528822236,True,2017,11,4,2017-11,324,Loyal Customer
143,US-25700-2016,2017-06-10,2017-06-15,Standard Class,CG-2298,Customer_603,Home Office,United States,Philadelphia,California,West,Technology,Chairs Standard,Chairs,228.2453961676712,1,0.0,0.0839879460097096,19.16986201029517,Te-Cha-629,10001,5,8.39879460097097,True,2017,6,2,2017-06,333,VIP Customer
144,US-72543-2017,2017-05-13,2017-05-14,First Class,CG-5690,Customer_240,Home Office,United States,Austin,Illinois,East,Office Supplies,Accessories Deluxe,Accessories,356.29154536305174,2,0.2,0.0700895604798244,17.480622472021604,Of-Acc-769,75201,1,4.906269233587709,True,2017,5,2,2017-05,222,Lost Customer
145,US-99859-2017,2017-01-12,2017-01-15,Standard Class,CG-4868,Customer_183,Consumer,United States,Seattle,New York,West,Furniture,Tables Premium,Tables,621.7781995890789,1,0.0,0.0682048973326839,42.408318266674165,Fu-Tab-283,60601,3,6.820489733268389,True,2017,1,1,2017-01,333,VIP Customer
146,US-82499-2017,2018-06-18,2018-06-20,Standard Class,CG-8600,Customer_310,Consumer,United States,Philadelphia,North Carolina,East,Furniture,Software Deluxe,Software,551.422997874741,4,0.0,0.0450705526991397,24.852939285231148,Fu-Sof-670,75201,2,4.507055269913977,True,2018,6,2,2018-06,423,Loyal Customer
147,US-83374-2017,2016-07-17,2016-07-21,Standard Class,CG-8200,Customer_259,Consumer,United States,Dallas,New York,West,Technology,Paper Basic,Paper,251.9928247336508,2,0.0,0.091833204374056,23.141308574561027,Te-Pap-647,75201,4,9.1833204374056,True,2016,7,3,2016-07,222,Lost Customer
148,US-55167-2018,2017-10-17,2017-10-19,First Class,CG-1215,Customer_460,Corporate,United States,Los Angeles,New York,West,Office Supplies,Computers Premium,Computers,34.02538608037977,1,0.25,0.0616717643468427,1.3115034950997029,Of-Com-883,60601,2,3.854485271677672,True,2017,10,4,2017-10,343,VIP Customer
149,US-37939-2016,2015-04-06,2015-04-09,Standard Class,CG-7244,Customer_431,Consumer,United States,New York,Texas,South,Technology,Computers Pro,Computers,385.6005324536041,2,0.1,0.0898573399845562,29.451682421472988,Te-Com-806,75201,3,7.6378738986872765,True,2015,4,2,2015-04,443,VIP Customer
150,US-77381-2017,2016-04-29,2016-05-01,Same Day,CG-1179,Customer_500,Consumer,United States,New York,New York,Central,Technology,Storage Deluxe,Storage,232.0833433227205,2,0.0,0.0751434856732335,17.43955138396699,Te-Sto-333,77001,2,7.514348567323354,True,2016,4,2,2016-04,232,Lost Customer
151,US-26766-2015,2018-12-01,2018-12-07,First Class,CG-3686,Customer_798,Consumer,United States,San Diego,North Carolina,South,Technology,Chairs Premium,Chairs,767.6795552867517,3,0.4,0.0730669651338498,22.43680612004257,Te-Cha-730,94101,6,2.9226786053539926,True,2018,12,4,2018-12,414,New Customer
152,US-22780-2017,2015-08-19,2015-08-24,Standard Class,CG-8655,Customer_76,Home Office,United States,Dallas,Ohio,East,Technology,Desks Standard,Desks,393.0197918530503,3,0.0,0.068023726876284,26.73467097798588,Te-Des-949,75201,5,6.802372687628398,True,2015,8,3,2015-08,444,VIP Customer
